SZ300277	海联讯		

SH600733	S前锋		

SH600241	时代万恒	

SZ002200	*ST大地		

SZ002079	苏州固锝	

SZ000731	四川美丰	

SZ002506	*ST超日		

SZ002095	生 意 宝	

SZ300338	开元仪器	

SZ000504	ST传媒		

SZ300128	锦富新材	

SZ000762	西藏矿业	

SZ300228	富瑞特装	

SH600458	时代新材	

SZ300281	金明精机	

SZ300267	尔康制药	

SZ300283	温州宏丰	

SZ002558	世纪游轮	

SZ002037	久联发展	

SZ002190	成飞集成	

SH600740	山西焦化	

SZ002377	国创高新	

SZ000815	*ST美利		

SH600734	实达集团	

SH600460	士兰微		

SH601339	XD百隆东	

SH601012	隆基股份	

SZ000533	万 家 乐	

SZ002191	劲嘉股份	

SZ002036	宜科科技	

SZ300353	东土科技	

SZ002464	金利科技	

SZ002518	科士达		

SZ000995	皇台酒业	

SH600316	洪都航空	

SZ002591	恒大高新	

SZ002498	汉缆股份	

SZ002655	共达电声	

SH600694	大商股份	

SH600478	科力远		

SZ000793	华闻传媒	

SH600037	歌华有线	

SZ000582	北 海 港	

SZ300036	超图软件	

SZ002644	佛慈制药	

SZ002411	九九久		

SZ000909	数源科技	

SH600038	哈飞股份	

SH601901	方正证券	

SH600771	东盛科技	

SZ002091	江苏国泰	

SZ002656	卡奴迪路	

SH600767	运盛实业	

SH603001	奥康国际	

SZ300305	裕兴股份	

SZ000603	盛达矿业	

SZ000510	金路集团	

SZ000407	胜利股份	

SZ300106	西部牧业	

SH600746	江苏索普	

SZ002489	浙江永强	

SZ002056	横店东磁	

SZ300121	阳谷华泰	

SZ000562	宏源证券	

SH600583	海油工程	

SZ300191	潜能恒信	

SZ000572	海马汽车	

SH600167	联美控股	

SZ300285	国瓷材料	

SZ002102	冠福家用	

SZ300224	正海磁材	

SZ000727	华东科技	

SZ300200	高盟新材	

SZ002554	惠博普		

SZ002288	超华科技	

SH600710	常林股份	

SH600645	中源协和	

SZ300275	梅安森		

SH600753	东方银星	

SZ002668	奥马电器	

SZ000901	航天科技	

SZ002269	美邦服饰	

SH600891	秋林集团	

SZ300169	天晟新材	

SZ002646	青青稞酒	

SZ002435	长江润发	

SZ002569	步森股份	

SH600405	动力源		

SZ002389	南洋科技	

SZ300040	九洲电气	

SZ000021	长城开发	

SH600482	风帆股份	

SZ000955	欣龙控股	

SZ002093	国脉科技	

SZ002161	远 望 谷	

SZ000760	博盈投资	

SZ002474	榕基软件	

SZ002114	罗平锌电	

SZ000915	山大华特	

SZ002335	科华恒盛	

SZ000413	宝  石Ａ	

SZ300085	银之杰		

SZ300343	联创节能	

SH601700	风范股份	

SZ002121	科陆电子	

SH600501	航天晨光	

SZ300135	宝利沥青	

SZ002183	怡 亚 通	

SZ300329	海伦钢琴	

SH600184	光电股份	

SH600615	丰华股份	

SZ002416	爱施德		

SZ002299	圣农发展	

SZ000697	炼石有色	

SZ002524	光正钢构	

SZ002454	松芝股份	

SZ002511	中顺洁柔	

SZ300291	华录百纳	

SZ300116	坚瑞消防	

SZ002396	星网锐捷	

SZ300119	瑞普生物	

SZ300320	海达股份	

SZ300196	长海股份	

SH600101	明星电力	

SH600207	安彩高科	

SZ002690	美亚光电	

SZ002462	嘉事堂		

SH600559	老白干酒	

SZ000920	南方汇通	

SZ300325	德威新材	

SH600163	福建南纸	

SH600893	航空动力	

SZ002106	莱宝高科	

SZ000790	华神集团	

SH601799	星宇股份	

SZ000045	深纺织Ａ	

SH600100	同方股份	

SZ002590	万安科技	

SZ002227	奥 特 迅	

SZ000012	南  玻Ａ	

SH600250	南纺股份	

SZ300347	泰格医药	

SH600390	金瑞科技	

SZ000561	烽火电子	

SZ300124	汇川技术	

SH600809	XD山西汾	

SZ002649	博彦科技	

SZ300034	钢研高纳	

SZ002213	特 尔 佳	

SH600705	中航投资	

SH600119	长江投资	

SZ002453	天马精化	

SH600751	天津海运	

SZ002616	长青集团	

SZ002683	宏大爆破	

SZ000411	英特集团	

SH600206	有研硅股	

SH600200	江苏吴中	

SZ300311	任子行		

SH600851	海欣股份	

SH600691	阳煤化工	

SZ000736	中房地产	

SH600816	安信信托	

SZ002331	皖通科技	

SZ000737	南风化工	

SZ300010	立思辰		

SZ300209	天泽信息	

SZ000710	天兴仪表	

SZ300114	中航电测	

SH600521	华海药业	

SH600995	文山电力	

SZ300037	新宙邦		

SZ002567	唐人神		

SZ000723	美锦能源	

SZ300331	苏大维格	

SZ002528	英飞拓		

SH600731	湖南海利	

SZ000156	华数传媒	

SZ300251	光线传媒	

SZ300167	迪威视讯	

SZ300193	佳士科技	

SH600375	华菱星马	

SZ002606	大连电瓷	

SZ300103	达刚路机	

SH600298	安琪酵母	

SZ002550	千红制药	

SZ002324	普利特		

SZ002551	尚荣医疗	

SZ300282	汇冠股份	

SZ002376	新北洋		

SZ002547	春兴精工	

SH600970	中材国际	

SZ002070	众和股份	

SH600783	鲁信创投	

SZ000813	天山纺织	

SZ002426	胜利精密	

SZ002096	南岭民爆	

SZ002052	同洲电子	

SZ300088	长信科技	

SZ002701	奥瑞金		

SZ000563	陕国投Ａ	

SZ000050	深天马Ａ	

SZ002207	准油股份	

SH600088	中视传媒	

SH600175	美都控股	

SH600203	福日电子	

SH600253	天方药业	

SH600284	浦东建设	

SH600292	九龙电力	

SH600297	美罗药业	

SH600328	兰太实业	

SH600335	国机汽车	

SH600368	五洲交通	

SH600433	冠豪高新	

SH600436	片仔癀		

SH600455	博通股份	

SH600506	香梨股份	

SH600547	山东黄金	

SH600566	洪城股份	

SH600576	万好万家	

SH600580	卧龙电气	

SH600587	新华医疗	

SH600598	北大荒		

SH600610	S中纺机		

SH600654	飞乐股份	

SH600661	新南洋		

SH600715	松辽汽车	

SH600725	云维股份	

SH600807	天业股份	

SH600858	银座股份	

SH600877	中国嘉陵	

SH600973	宝胜股份	

SH600983	合肥三洋	

SH601886	江河创建	

SH601918	国投新集	

SH601989	中国重工	

SZ000010	S ST华新	

SZ000017	*ST中华A	

SZ000034	深信泰丰	

SZ000035	*ST科健		

SZ000056	*ST国商		

SZ000338	潍柴动力	

SZ000409	泰复实业	

SZ000526	银润投资	

SZ000527	美的电器	

SZ000555	*ST太光		

SZ000557	*ST广夏		

SZ000600	建投能源	

SZ000665	湖北广电	

SZ000681	*ST远东		

SZ000683	远兴能源	

SZ000719	大地传媒	

SZ000851	高鸿股份	

SZ000862	银星能源	

SZ000928	中钢吉炭	

SZ000938	紫光股份	

SZ000997	新 大 陆	

SZ000998	隆平高科	

SZ000999	华润三九	

SZ002019	鑫富药业	

SZ002071	江苏宏宝	

SZ002170	芭田股份	

SZ002175	广陆数测	

SZ002211	宏达新材	

SZ002229	鸿博股份	

SZ002240	威华股份	

SZ002252	上海莱士	

SZ002260	伊 立 浦	

SZ002265	*ST西仪		

SZ002280	新世纪		

SZ002289	宇顺电子	

SZ002295	精艺股份	

SZ002312	三泰电子	

SZ002322	理工监测	

SZ002373	联信永益	

SZ002388	新亚制程	

SZ002390	信邦制药	

SZ002402	和而泰		

SZ002473	圣莱达		

SZ002505	大康牧业	

SZ002639	雪人股份	

SZ002660	茂硕电源	

SZ300020	银江股份	

SZ300027	华谊兄弟	

SZ300056	三维丝		

SZ300086	康芝药业	

SZ300099	尤洛卡		

SZ300131	英唐智控	

SZ300133	华策影视	

SZ300165	天瑞仪器	

SZ300166	东方国信	

SZ300194	福安药业	

SZ300256	星星科技	

SZ300263	隆华节能	

SZ300268	万福生科	

SZ300279	和晶科技	

SZ300292	吴通通讯	

SZ300326	凯利泰		

SZ300356	光一科技
